"Estimate.BLUE.Yield","Std.Err.Yield","df.Yield","t.val.Yield","Pr.t.Yield","Pedigree","Yield.t.ha.BLUE","Env","Pedigree.Env","Estimate.BLUE.DTA","Std.Err.DTA","df.DTA","t.val.DTA","Pr.t.DTA","DTA.BLUE","Estimate.BLUE.DTS","Std.Err.DTS","df.DTS","t.val.DTS","Pr.t.DTS","DTS.BLUE","ASI","ASI.Abs"
1.87878890455263,1.80583108999394,225.225937239827,1.04040123960815,0.299269082171475,"DKC67-44",16.1598952077337,"TXH2.2021","DKC67-44.TXH2.2021",0.192277678876792,1.61637476800424,239.759460220632,0.118956124954982,0.905409723349899,71.4705589554867,-0.640352662981498,1.62692439162996,246.83134664409,-0.393597063438179,0.694218325255166,72.0683188346417,-0.597759879155007,0.597759879155007
-6.49925925303204,1.75271386110466,213.870774935506,-3.70811197267295,0.000266085580758159,"F42/H95",7.78184705014902,"TXH2.2021","F42/H95.TXH2.2021",-1.79305165653847,1.60066489373358,235.738756187795,-1.1201917800272,0.263771988068214,69.4852296200714,-0.685265338625253,1.61838705980792,242.069777993331,-0.423424875076907,0.672361260065369,72.0234061589979,-2.53817653892651,2.53817653892651
-3.6126551312848,1.76720244683531,215.305174464597,-2.04427915870891,0.0421430167474726,"F42/MO17",10.6684511718963,"TXH2.2021","F42/MO17.TXH2.2021",2.24738959904183,1.61558573629108,239.432836238709,1.3910679876397,0.165496106581223,73.5256708756517,1.68335977614073,1.62688532296252,246.806748907326,1.03471323539595,0.301815623897381,74.3920312737639,-0.866360398112207,0.866360398112207
-1.99815047955439,1.78846038145082,222.178072964164,-1.11724615220912,0.265095792713707,"F42/OH43",12.2829558236267,"TXH2.2021","F42/OH43.TXH2.2021",2.10447702842914,1.60091129305709,235.904965636297,1.3145494304125,0.189937964112044,73.382758305039,1.30846328321912,1.61841129478324,242.125560142356,0.808486252806564,0.419604379540784,74.0171347808423,-0.634376475803293,0.634376475803293
-1.34524663311005,1.8183323225778,229.627616616713,-0.739824407456461,0.46016223443946,"LH195/TX779",12.935859670071,"TXH2.2021","LH195/TX779.TXH2.2021",6.14463474404408,1.61879571298073,240.873906484099,3.79580616304563,0.000186265872324904,77.422916020654,6.63462550162862,1.62779891595054,247.37669009336,4.07582621945314,6.18202948173118e-05,79.3432969992518,-1.92038097859781,1.92038097859781
-3.63909339925379,1.80417602456591,224.427275082311,-2.01703899713963,0.0448824783967341,"LH74/PHN82",10.6420129039273,"TXH2.2021","LH74/PHN82.TXH2.2021",1.74738959904183,1.61558573629108,239.432836219861,1.08158271009085,0.280526122427073,73.0256708756517,0.183359776140725,1.62688532296252,246.806748900371,0.112706023929721,0.910355241153305,72.8920312737639,0.133639601887793,0.133639601887793
-1.29823481454486,1.81611669631546,229.142849986889,-0.71484107666579,0.47543489485798,"LH82/TX779",12.9828714886362,"TXH2.2021","LH82/TX779.TXH2.2021",4.63838755330625,1.61510624158808,239.272050525237,2.87187767211244,0.00444650349658854,75.9166688299161,5.95153665421712,1.62676331591565,246.721741991911,3.65851417719437,0.000310161332973881,78.6602081518403,-2.74353932192419,2.74353932192419
-1.07004720107587,1.75301228549972,213.915874317274,-0.610404849941391,0.542241601199953,"PB80/TX779",13.2110591021052,"TXH2.2021","PB80/TX779.TXH2.2021",1.5401577156136,1.60082939051075,235.929851260721,0.962099849455044,0.336984466573742,72.8184389922235,1.32616221841172,1.61844073706555,242.195086430204,0.819407339447121,0.413359646480245,74.0348337160349,-1.21639472381139,1.21639472381139
-6.40879612417142,1.76670391742779,214.855726942664,-3.62754395965921,0.000357478352984368,"PHB47/PHN82",7.87231017900964,"TXH2.2021","PHB47/PHN82.TXH2.2021",1.462785166109,1.61716801539978,240.119546999342,0.904535058929784,0.366618380055357,72.7410664427189,-0.74648845291018,1.62733662850737,247.101433013765,-0.458717907428211,0.646839963050262,71.962183044713,0.778883398005902,0.778883398005902
-6.42403335574133,1.81075808999683,226.963652093385,-3.54770379943605,0.000472096995344089,"PHG39/PHN82",7.85707294743973,"TXH2.2021","PHG39/PHN82.TXH2.2021",2.43829103192981,1.61502464122425,239.214297157566,1.5097546933287,0.132425740140091,73.7165723085397,2.22315320886679,1.62668400581926,246.670553544688,1.36667797858326,0.172970630697649,74.9318247064899,-1.21525239795021,1.21525239795021
-3.20264691435049,1.79052971678933,223.156940073294,-1.78865890039138,0.0750261870057722,"PHW52/PHM49",11.0784593888306,"TXH2.2021","PHW52/PHM49.TXH2.2021",1.24025423699008,1.60086456402786,235.965743599804,0.774740265266122,0.439268779734462,72.5185355136,1.55454566376205,1.61851612768988,242.288173862576,0.960475856351745,0.33777329288165,74.2632171613852,-1.7446816477852,1.7446816477852
-1.55240376419729,1.80619974785906,224.919508399344,-0.859486203581527,0.390987450552924,"PHW52/PHN82",12.7287025389838,"TXH2.2021","PHW52/PHN82.TXH2.2021",2.70359774023206,1.61518051916975,239.218814074296,1.67386722917002,0.0954636675267762,73.9818790168419,1.1707855918525,1.62672943741309,246.686778038162,0.719717468022425,0.472380277279048,73.8794570894756,0.102421927366308,0.102421927366308
-2.59833348750879,1.81004718887878,226.834209674737,-1.43550593789674,0.152520457113447,"REDEAR/LH195",11.6827728156723,"TXH2.2021","REDEAR/LH195.TXH2.2021",4.24710605907649,1.61502045811332,239.210291633414,2.62975372091447,0.00909883410040975,75.5253873356864,6.64089687978425,1.62668156041179,246.667659840244,4.08248119447737,6.0234726295661e-05,79.3495683774074,-3.82418104172099,3.82418104172099
0.426177029516088,1.80862642839434,225.914762898413,0.235635741480588,0.813928806278334,"TX714/TX779",14.7072833326971,"TXH2.2021","TX714/TX779.TXH2.2021",1.00305419947625,1.61681818597176,239.994331529966,0.620387751807345,0.535591191808689,72.2813354760861,0.674069715730025,1.62721664021897,247.032759694323,0.41424706401682,0.679052635092929,73.3827412133532,-1.1014057372671,1.1014057372671
0.917376479833234,1.81333204199421,228.103165632715,0.505906507240864,0.613410839749591,"TX773/TX779",15.1984827830143,"TXH2.2021","TX773/TX779.TXH2.2021",4.32092108157583,1.61607815313108,239.624803645258,2.67370799685909,0.0080177361840882,75.5992023581857,5.75049286483475,1.62700555600153,246.883060594296,3.53440272138157,0.000487814076758289,78.4591643624579,-2.85996200427219,2.85996200427219
0.143147166680948,1.78843403741374,222.26152647198,0.0800405067709142,0.936277060885492,"TX777/LH195",14.424253469862,"TXH2.2021","TX777/LH195.TXH2.2021",6.8488124279947,1.60085420879113,235.856294193553,4.27822370730843,2.73933880292942e-05,78.1270937046046,6.81775334362982,1.61844342096811,242.164042454537,4.21253734007682,3.56441188247498e-05,79.526424841253,-1.3993311366484,1.3993311366484
-1.71138134564678,1.8155859894504,229.288198930664,-0.942605503452272,0.346874823637702,"TX779/LH195",12.5697249575343,"TXH2.2021","TX779/LH195.TXH2.2021",7.24710605907649,1.61502045811332,239.210291634229,4.48731532945571,1.12107531879795e-05,78.5253873356864,10.1408968797842,1.62668156041179,246.667659853392,6.23410083852988,1.95501973138487e-09,82.8495683774074,-4.32418104172099,4.32418104172099
-7.34564899688567,1.80717059911281,225.489971365013,-4.0647236074402,6.64405997362856e-05,"W10004_0007/PHZ51",6.93545730629539,"TXH2.2021","W10004_0007/PHZ51.TXH2.2021",0.918775236889004,1.61502118662474,239.140033267241,0.568893612355121,0.569962228402283,72.1970565134989,0.797372361874593,1.62672354789612,246.680147321939,0.490170787105069,0.62444872737176,73.5060438594977,-1.3089873459988,1.3089873459988
-5.6085539187837,1.82321505050632,231.489913163433,-3.07618890992929,0.00234892595324856,"W10004_0011/PHZ51",8.67255238439736,"TXH2.2021","W10004_0011/PHZ51.TXH2.2021",0.925418277658457,1.6204138440799,241.753296402344,0.571099957606155,0.568462395334792,72.2036995542683,1.18619378056455,1.62816718995663,247.585819772053,0.728545439240883,0.466968293550935,73.8948652781877,-1.6911657239194,1.6911657239194
-6.00340694830125,1.78575448475989,220.749620180555,-3.36183221127872,0.000912458758319306,"W10004_0014/PHZ51",8.27769935487981,"TXH2.2021","W10004_0014/PHZ51.TXH2.2021",-0.412199349553686,1.6007896907263,235.803064258166,-0.25749750385178,0.797019307994295,70.8660819270562,-0.948815946198402,1.61838461441711,242.064575678002,-0.586273459192603,0.55823804564873,71.7598555514247,-0.893773624368507,0.893773624368507
-7.71269067696939,1.80803144258991,225.832238229096,-4.26579455162648,2.93021823447793e-05,"W10004_0018/PHZ51",6.56841562621167,"TXH2.2021","W10004_0018/PHZ51.TXH2.2021",-0.205251006090801,1.61645502440333,239.774879914273,-0.126976007987951,0.899065805187877,71.0730302705191,-1.13408128482587,1.62698975522103,246.867042378013,-0.697042671096476,0.48643196094609,71.5745902127973,-0.501559942278206,0.501559942278206
-3.11226961496455,1.80408664107183,224.531831821382,-1.72512203356015,0.0858814613195263,"W10004_0026/PHZ51",11.1688366882165,"TXH2.2021","W10004_0026/PHZ51.TXH2.2021",-0.807722321123208,1.61637476800424,239.759460206429,-0.499712280290365,0.617735962158661,70.4705589554867,-1.1403526629815,1.62692439162996,246.83134665431,-0.700925420288904,0.484009792461011,71.5683188346416,-1.09775987915491,1.09775987915491
-4.74871309493269,1.81128698965183,227.57266507213,-2.62173422658191,0.0093385456959519,"W10004_0032/PHZ51",9.53239320824837,"TXH2.2021","W10004_0032/PHZ51.TXH2.2021",0.488202173164888,1.61449943156488,238.914544503487,0.302386091701309,0.762620842017651,71.7664834497748,-0.399366179096613,1.62655343595715,246.556527533263,-0.245529086390945,0.806251041900026,72.3093053185265,-0.542821868751702,0.542821868751702
-7.23909366292393,1.80974162651154,226.513555845137,-4.00007026244846,8.57625370694283e-05,"W10004_0034/PHZ51",7.04201264025713,"TXH2.2021","W10004_0034/PHZ51.TXH2.2021",-0.205251006090801,1.61645502440333,239.774879907695,-0.126976007987951,0.89906580518788,71.0730302705191,-1.13408128482587,1.62698975522103,246.867042361162,-0.697042671096476,0.486431960946134,71.5745902127973,-0.501559942278206,0.501559942278206
-7.45123033868511,1.77159632672596,217.216481145855,-4.2059414022694,3.80224787290295e-05,"W10004_0037/PHZ51",6.82987596449596,"TXH2.2021","W10004_0037/PHZ51.TXH2.2021",-0.322574347434569,1.61556795145442,239.379987373563,-0.199666220875557,0.84191113877827,70.9557069291753,-1.21378855780812,1.62671745061667,246.673625784517,-0.74615819566452,0.456282350187471,71.494882939815,-0.539176010639693,0.539176010639693
-7.54246788135379,1.80063006385206,222.828741543985,-4.18879370769713,4.04145194518686e-05,"W10004_0038/PHZ51",6.73863842182727,"TXH2.2021","W10004_0038/PHZ51.TXH2.2021",-0.0140660332374846,1.61558912415149,239.393605763472,-0.0087064421437425,0.993060602975421,71.2642152433724,-1.05182495574333,1.62672114519556,246.677655242844,-0.646592047352334,0.518497152935112,71.6568465418798,-0.392631298507396,0.392631298507396
